Pression, tour moteur, température, AFR, Duréé injection, Papillon, Cible AFR 
39.12 , 1796 , 28 , 151.00 , 4726.69 , 22.00 , 105.00
38.18 , 1838 , 28 , 151.00 , 4740.48 , 22.00 , 105.00
39.12 , 1798 , 28 , 151.00 , 4727.34 , 22.00 , 105.00
38.18 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.18 , 1865 , 28 , 152.00 , 4749.34 , 22.00 , 105.00
38.49 , 1805 , 28 , 151.00 , 4729.64 , 22.00 , 105.00
39.12 , 1782 , 28 , 151.00 , 4722.09 , 22.00 , 105.00
38.18 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.18 , 1860 , 28 , 152.00 , 4747.70 , 22.00 , 105.00
38.18 , 1804 , 28 , 151.00 , 4729.31 , 22.00 , 105.00
38.18 , 1845 , 28 , 151.00 , 4742.77 , 22.00 , 105.00
38.49 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.81 , 1843 , 28 , 152.00 , 4742.12 , 22.00 , 105.00
38.18 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.81 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1862 , 28 , 151.00 , 4748.36 , 22.00 , 105.00
38.49 , 1809 , 28 , 151.00 , 4730.95 , 22.00 , 105.00
38.18 , 1779 , 28 , 151.00 , 4721.10 , 22.00 , 105.00
38.81 , 1832 , 28 , 151.00 , 4738.51 , 22.00 , 105.00
38.18 , 1856 , 28 , 151.00 , 4746.39 , 22.00 , 105.00
38.81 , 1806 , 28 , 151.00 , 4729.97 , 22.00 , 105.00
38.18 , 1777 , 28 , 151.00 , 4720.45 , 22.00 , 105.00
39.12 , 1832 , 28 , 151.00 , 4738.51 , 22.00 , 105.00
38.49 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.12 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.49 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1843 , 28 , 152.00 , 4742.12 , 22.00 , 105.00
38.18 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1862 , 28 , 152.00 , 4748.36 , 22.00 , 105.00
38.81 , 1808 , 28 , 152.00 , 4730.63 , 22.00 , 105.00
38.18 , 1781 , 28 , 152.00 , 4721.76 , 22.00 , 105.00
39.12 , 1834 , 28 , 152.00 , 4739.16 , 22.00 , 105.00
38.18 , 1791 , 28 , 152.00 , 4725.04 , 22.00 , 105.00
38.49 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
38.49 , 1795 , 28 , 151.00 , 4726.36 , 22.00 , 105.00
39.12 , 1842 , 28 , 151.00 , 4741.79 , 22.00 , 105.00
38.49 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
39.12 , 1777 , 28 , 152.00 , 4720.45 , 22.00 , 105.00
38.18 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
38.49 , 1860 , 28 , 152.00 , 4747.70 , 22.00 , 105.00
38.49 , 1803 , 28 , 152.00 , 4728.98 , 22.00 , 105.00
39.43 , 1780 , 28 , 152.00 , 4721.43 , 22.00 , 105.00
38.81 , 1830 , 28 , 151.00 , 4737.85 , 22.00 , 105.00
39.12 , 1793 , 28 , 151.00 , 4725.70 , 22.00 , 105.00
38.49 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
39.12 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.81 , 1774 , 28 , 152.00 , 4719.46 , 22.00 , 105.00
38.81 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.49 , 1789 , 28 , 152.00 , 4724.39 , 22.00 , 105.00
39.43 , 1773 , 28 , 152.00 , 4719.13 , 22.00 , 105.00
38.81 , 1827 , 28 , 152.00 , 4736.86 , 22.00 , 105.00
39.74 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
38.81 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
38.81 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.49 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
38.81 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.18 , 1772 , 28 , 152.00 , 4718.81 , 22.00 , 105.00
39.43 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
38.49 , 1855 , 28 , 151.00 , 4746.06 , 22.00 , 105.00
39.43 , 1742 , 28 , 151.00 , 4708.96 , 22.00 , 105.00
38.81 , 1877 , 28 , 152.00 , 4753.28 , 22.00 , 105.00
39.43 , 1751 , 28 , 152.00 , 4711.91 , 22.00 , 105.00
38.49 , 1815 , 28 , 152.00 , 4732.93 , 22.00 , 105.00
39.12 , 1786 , 28 , 152.00 , 4723.40 , 22.00 , 105.00
38.49 , 1833 , 28 , 152.00 , 4738.83 , 22.00 , 105.00
39.43 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.49 , 1837 , 28 , 152.00 , 4740.15 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.81 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.49 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
39.12 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.81 , 1789 , 28 , 152.00 , 4724.39 , 22.00 , 105.00
38.81 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
39.12 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
39.12 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.81 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1795 , 28 , 151.00 , 4726.36 , 22.00 , 105.00
38.49 , 1842 , 28 , 151.00 , 4741.79 , 22.00 , 105.00
38.49 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.81 , 1844 , 28 , 152.00 , 4742.45 , 22.00 , 105.00
38.49 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1794 , 28 , 151.00 , 4726.03 , 22.00 , 105.00
39.12 , 1841 , 28 , 151.00 , 4741.46 , 22.00 , 105.00
38.81 , 1794 , 28 , 151.00 , 4726.03 , 22.00 , 105.00
39.12 , 1841 , 28 , 151.00 , 4741.46 , 22.00 , 105.00
38.18 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
39.12 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1862 , 28 , 152.00 , 4748.36 , 22.00 , 105.00
38.18 , 1808 , 28 , 152.00 , 4730.63 , 22.00 , 105.00
38.18 , 1844 , 28 , 153.00 , 4742.45 , 22.00 , 105.00
38.81 , 1799 , 28 , 153.00 , 4727.67 , 22.00 , 105.00
38.18 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
39.12 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.49 , 1856 , 28 , 152.00 , 4746.39 , 22.00 , 105.00
38.81 , 1805 , 28 , 152.00 , 4729.64 , 22.00 , 105.00
38.81 , 1777 , 28 , 152.00 , 4720.45 , 22.00 , 105.00
39.12 , 1832 , 28 , 152.00 , 4738.51 , 22.00 , 105.00
38.49 , 1791 , 28 , 151.00 , 4725.04 , 22.00 , 105.00
39.12 , 1840 , 28 , 151.00 , 4741.13 , 22.00 , 105.00
38.49 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
38.81 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
38.81 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
39.43 , 1777 , 28 , 152.00 , 4720.45 , 22.00 , 105.00
38.49 , 1830 , 28 , 152.00 , 4737.85 , 22.00 , 105.00
38.81 , 1860 , 28 , 152.00 , 4747.70 , 22.00 , 105.00
38.81 , 1804 , 28 , 152.00 , 4729.31 , 22.00 , 105.00
38.49 , 1781 , 28 , 152.00 , 4721.76 , 22.00 , 105.00
38.81 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
39.43 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
38.81 , 1837 , 28 , 152.00 , 4740.15 , 22.00 , 105.00
39.12 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.49 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
38.81 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.81 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.18 , 1774 , 28 , 152.00 , 4719.46 , 22.00 , 105.00
39.12 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.49 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.12 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.49 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
39.12 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
38.81 , 1827 , 28 , 152.00 , 4736.86 , 22.00 , 105.00
39.43 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
38.81 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
39.12 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1773 , 28 , 152.00 , 4719.13 , 22.00 , 105.00
38.81 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.43 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
38.81 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
39.43 , 1776 , 28 , 152.00 , 4720.12 , 22.00 , 105.00
38.49 , 1827 , 28 , 152.00 , 4736.86 , 22.00 , 105.00
39.43 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
38.18 , 1837 , 28 , 152.00 , 4740.15 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1773 , 28 , 152.00 , 4719.13 , 22.00 , 105.00
39.12 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
39.12 , 1789 , 28 , 152.00 , 4724.39 , 22.00 , 105.00
39.12 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
38.81 , 1793 , 28 , 152.00 , 4725.70 , 22.00 , 105.00
39.43 , 1777 , 28 , 152.00 , 4720.45 , 22.00 , 105.00
38.81 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
39.74 , 1793 , 28 , 152.00 , 4725.70 , 22.00 , 105.00
38.81 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
39.43 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.81 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
39.43 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.49 , 1840 , 28 , 153.00 , 4741.13 , 22.00 , 105.00
39.12 , 1798 , 28 , 153.00 , 4727.34 , 22.00 , 105.00
38.81 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.81 , 1865 , 28 , 152.00 , 4749.34 , 22.00 , 105.00
38.81 , 1806 , 28 , 152.00 , 4729.97 , 22.00 , 105.00
39.12 , 1781 , 28 , 152.00 , 4721.76 , 22.00 , 105.00
38.49 , 1832 , 28 , 152.00 , 4738.51 , 22.00 , 105.00
38.81 , 1860 , 28 , 152.00 , 4747.70 , 22.00 , 105.00
38.49 , 1805 , 28 , 152.00 , 4729.64 , 22.00 , 105.00
38.81 , 1846 , 28 , 152.00 , 4743.10 , 22.00 , 105.00
38.49 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
39.12 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.18 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
39.12 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.81 , 1864 , 28 , 152.00 , 4749.01 , 22.00 , 105.00
38.81 , 1809 , 28 , 152.00 , 4730.95 , 22.00 , 105.00
38.49 , 1846 , 28 , 152.00 , 4743.10 , 22.00 , 105.00
38.81 , 1800 , 28 , 152.00 , 4728.00 , 22.00 , 105.00
38.49 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
39.12 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.49 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
38.81 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.18 , 1838 , 28 , 152.00 , 4740.48 , 22.00 , 105.00
38.81 , 1865 , 28 , 152.00 , 4749.34 , 22.00 , 105.00
38.18 , 1806 , 28 , 152.00 , 4729.97 , 22.00 , 105.00
38.81 , 1849 , 28 , 152.00 , 4744.09 , 22.00 , 105.00
38.49 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1843 , 28 , 152.00 , 4742.12 , 22.00 , 105.00
37.87 , 1863 , 28 , 152.00 , 4748.68 , 22.00 , 105.00
38.49 , 1811 , 28 , 152.00 , 4731.61 , 22.00 , 105.00
38.81 , 1846 , 28 , 152.00 , 4743.10 , 22.00 , 105.00
38.81 , 1801 , 28 , 152.00 , 4728.33 , 22.00 , 105.00
38.49 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
39.12 , 1800 , 28 , 152.00 , 4728.00 , 22.00 , 105.00
38.49 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
39.12 , 1799 , 28 , 152.00 , 4727.67 , 22.00 , 105.00
38.49 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
39.12 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.49 , 1839 , 28 , 152.00 , 4740.80 , 22.00 , 105.00
38.49 , 1864 , 28 , 152.00 , 4749.01 , 22.00 , 105.00
38.49 , 1805 , 28 , 152.00 , 4729.64 , 22.00 , 105.00
38.81 , 1847 , 28 , 152.00 , 4743.43 , 22.00 , 105.00
38.49 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
39.12 , 1843 , 28 , 152.00 , 4742.12 , 22.00 , 105.00
38.81 , 1862 , 28 , 152.00 , 4748.36 , 22.00 , 105.00
38.18 , 1808 , 28 , 152.00 , 4730.63 , 22.00 , 105.00
38.18 , 1845 , 28 , 152.00 , 4742.77 , 22.00 , 105.00
38.81 , 1800 , 28 , 152.00 , 4728.00 , 22.00 , 105.00
38.18 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
38.81 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.81 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
38.18 , 1865 , 28 , 152.00 , 4749.34 , 22.00 , 105.00
38.49 , 1806 , 28 , 152.00 , 4729.97 , 22.00 , 105.00
39.12 , 1782 , 28 , 152.00 , 4722.09 , 22.00 , 105.00
38.81 , 1832 , 28 , 152.00 , 4738.51 , 22.00 , 105.00
38.81 , 1862 , 28 , 152.00 , 4748.36 , 22.00 , 105.00
38.49 , 1805 , 28 , 152.00 , 4729.64 , 22.00 , 105.00
38.81 , 1847 , 28 , 152.00 , 4743.43 , 22.00 , 105.00
38.81 , 1798 , 28 , 152.00 , 4727.34 , 22.00 , 105.00
38.81 , 1844 , 28 , 152.00 , 4742.45 , 22.00 , 105.00
38.49 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
38.81 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
38.18 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.49 , 1842 , 28 , 152.00 , 4741.79 , 22.00 , 105.00
38.49 , 1865 , 28 , 152.00 , 4749.34 , 22.00 , 105.00
38.81 , 1810 , 28 , 152.00 , 4731.28 , 22.00 , 105.00
38.49 , 1780 , 28 , 152.00 , 4721.43 , 22.00 , 105.00
39.12 , 1835 , 28 , 152.00 , 4739.49 , 22.00 , 105.00
38.18 , 1859 , 28 , 152.00 , 4747.37 , 22.00 , 105.00
38.81 , 1808 , 28 , 152.00 , 4730.63 , 22.00 , 105.00
38.49 , 1778 , 28 , 152.00 , 4720.78 , 22.00 , 105.00
39.43 , 1835 , 28 , 152.00 , 4739.49 , 22.00 , 105.00
38.81 , 1860 , 28 , 152.00 , 4747.70 , 22.00 , 105.00
38.81 , 1809 , 28 , 152.00 , 4730.95 , 22.00 , 105.00
38.18 , 1780 , 28 , 152.00 , 4721.43 , 22.00 , 105.00
39.12 , 1835 , 28 , 152.00 , 4739.49 , 22.00 , 105.00
38.49 , 1858 , 28 , 152.00 , 4747.04 , 22.00 , 105.00
38.81 , 1807 , 28 , 152.00 , 4730.30 , 22.00 , 105.00
38.81 , 1780 , 28 , 152.00 , 4721.43 , 22.00 , 105.00
39.43 , 1835 , 28 , 152.00 , 4739.49 , 22.00 , 105.00
38.49 , 1858 , 28 , 152.00 , 4747.04 , 22.00 , 105.00
38.81 , 1807 , 28 , 152.00 , 4730.30 , 22.00 , 105.00
38.81 , 1778 , 28 , 152.00 , 4720.78 , 22.00 , 105.00
39.43 , 1833 , 28 , 152.00 , 4738.83 , 22.00 , 105.00
38.81 , 1859 , 28 , 152.00 , 4747.37 , 22.00 , 105.00
38.81 , 1807 , 28 , 152.00 , 4730.30 , 22.00 , 105.00
38.49 , 1844 , 28 , 152.00 , 4742.45 , 22.00 , 105.00
38.49 , 1800 , 28 , 152.00 , 4728.00 , 22.00 , 105.00
38.81 , 1776 , 28 , 153.00 , 4720.12 , 22.00 , 105.00
39.12 , 1832 , 28 , 153.00 , 4738.51 , 22.00 , 105.00
39.12 , 1791 , 28 , 152.00 , 4725.04 , 22.00 , 105.00
39.12 , 1840 , 28 , 152.00 , 4741.13 , 22.00 , 105.00
38.81 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
39.12 , 1779 , 28 , 152.00 , 4721.10 , 22.00 , 105.00
38.81 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
39.43 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
38.81 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
39.12 , 1797 , 28 , 152.00 , 4727.02 , 22.00 , 105.00
38.81 , 1773 , 28 , 153.00 , 4719.13 , 22.00 , 105.00
38.81 , 1831 , 28 , 153.00 , 4738.18 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.74 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
38.81 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
39.12 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
39.12 , 1836 , 28 , 152.00 , 4739.82 , 22.00 , 105.00
39.12 , 1796 , 28 , 152.00 , 4726.69 , 22.00 , 105.00
39.12 , 1773 , 28 , 152.00 , 4719.13 , 22.00 , 105.00
38.81 , 1830 , 28 , 152.00 , 4737.85 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
38.81 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
39.12 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
39.43 , 1776 , 28 , 152.00 , 4720.12 , 22.00 , 105.00
38.49 , 1828 , 28 , 152.00 , 4737.19 , 22.00 , 105.00
39.12 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
38.81 , 1838 , 28 , 153.00 , 4740.48 , 22.00 , 105.00
38.81 , 1796 , 28 , 153.00 , 4726.69 , 22.00 , 105.00
38.81 , 1773 , 28 , 152.00 , 4719.13 , 22.00 , 105.00
39.12 , 1831 , 28 , 152.00 , 4738.18 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.43 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
39.12 , 1828 , 28 , 153.00 , 4737.19 , 22.00 , 105.00
39.12 , 1792 , 28 , 153.00 , 4725.37 , 22.00 , 105.00
38.81 , 1838 , 28 , 153.00 , 4740.48 , 22.00 , 105.00
39.12 , 1796 , 28 , 153.00 , 4726.69 , 22.00 , 105.00
38.81 , 1774 , 28 , 153.00 , 4719.46 , 22.00 , 105.00
39.12 , 1831 , 28 , 153.00 , 4738.18 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.74 , 1775 , 28 , 152.00 , 4719.79 , 22.00 , 105.00
38.81 , 1828 , 28 , 152.00 , 4737.19 , 22.00 , 105.00
39.74 , 1792 , 28 , 152.00 , 4725.37 , 22.00 , 105.00
39.12 , 1838 , 28 , 153.00 , 4740.48 , 22.00 , 105.00
39.74 , 1735 , 28 , 153.00 , 4706.66 , 22.00 , 105.00
39.12 , 1806 , 28 , 153.00 , 4729.97 , 22.00 , 105.00
39.74 , 1782 , 28 , 153.00 , 4722.09 , 22.00 , 105.00
39.12 , 1831 , 28 , 153.00 , 4738.18 , 22.00 , 105.00
39.74 , 1731 , 28 , 153.00 , 4705.35 , 22.00 , 105.00
39.43 , 1804 , 28 , 153.00 , 4729.31 , 22.00 , 105.00
39.74 , 1781 , 28 , 153.00 , 4721.76 , 22.00 , 105.00
39.12 , 1765 , 29 , 153.00 , 4716.51 , 22.00 , 105.00
39.43 , 1826 , 28 , 153.00 , 4736.54 , 22.00 , 105.00
39.43 , 1788 , 28 , 153.00 , 4724.06 , 22.00 , 105.00
39.74 , 1713 , 28 , 153.00 , 4699.43 , 22.00 , 105.00
39.43 , 1795 , 28 , 153.00 , 4726.36 , 22.00 , 105.00
39.74 , 1777 , 28 , 153.00 , 4720.45 , 22.00 , 105.00
39.43 , 1763 , 28 , 153.00 , 4715.85 , 22.00 , 105.00
39.74 , 1761 , 28 , 153.00 , 4715.20 , 22.00 , 105.00
39.43 , 1821 , 28 , 153.00 , 4734.89 , 22.00 , 105.00
39.43 , 1789 , 28 , 153.00 , 4724.39 , 22.00 , 105.00
39.43 , 1770 , 28 , 153.00 , 4718.15 , 22.00 , 105.00
40.05 , 1764 , 28 , 153.00 , 4716.18 , 22.00 , 105.00
39.12 , 1821 , 28 , 153.00 , 4734.89 , 22.00 , 105.00
39.12 , 1788 , 29 , 153.00 , 4724.06 , 22.00 , 105.00
39.12 , 1769 , 28 , 152.00 , 4717.82 , 22.00 , 105.00
39.43 , 1765 , 29 , 152.00 , 4716.51 , 22.00 , 105.00
39.43 , 1823 , 28 , 152.00 , 4735.55 , 22.00 , 105.00
39.74 , 1728 , 28 , 152.00 , 4704.36 , 22.00 , 105.00
38.49 , 1802 , 28 , 153.00 , 4728.66 , 22.00 , 105.00
39.74 , 1780 , 28 , 153.00 , 4721.43 , 22.00 , 105.00
38.81 , 1830 , 28 , 153.00 , 4737.85 , 22.00 , 105.00
39.43 , 1793 , 28 , 153.00 , 4725.70 , 22.00 , 105.00
39.12 , 1771 , 29 , 153.00 , 4718.48 , 22.00 , 105.00
39.43 , 1829 , 28 , 153.00 , 4737.52 , 22.00 , 105.00
38.81 , 1790 , 28 , 153.00 , 4724.72 , 22.00 , 105.00
39.74 , 1775 , 28 , 153.00 , 4719.79 , 22.00 , 105.00
38.81 , 1829 , 28 , 153.00 , 4737.52 , 22.00 , 105.00
39.74 , 1793 , 28 , 153.00 , 4725.70 , 22.00 , 105.00
38.81 , 1773 , 29 , 153.00 , 4719.13 , 22.00 , 105.00
39.12 , 1831 , 29 , 153.00 , 4738.18 , 22.00 , 105.00
39.12 , 1790 , 29 , 153.00 , 4724.72 , 22.00 , 105.00
39.74 , 1775 , 28 , 153.00 , 4719.79 , 22.00 , 105.00
39.12 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
39.74 , 1794 , 29 , 152.00 , 4726.03 , 22.00 , 105.00
39.12 , 1837 , 28 , 153.00 , 4740.15 , 22.00 , 105.00
39.12 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
38.81 , 1774 , 28 , 153.00 , 4719.46 , 22.00 , 105.00
39.43 , 1831 , 28 , 153.00 , 4738.18 , 22.00 , 105.00
38.81 , 1790 , 28 , 152.00 , 4724.72 , 22.00 , 105.00
39.12 , 1839 , 29 , 152.00 , 4740.80 , 22.00 , 105.00
39.12 , 1795 , 28 , 152.00 , 4726.36 , 22.00 , 105.00
38.81 , 1843 , 29 , 152.00 , 4742.12 , 22.00 , 105.00
38.81 , 1795 , 29 , 152.00 , 4726.36 , 22.00 , 105.00
39.43 , 1776 , 29 , 152.00 , 4720.12 , 22.00 , 105.00
38.81 , 1829 , 29 , 152.00 , 4737.52 , 22.00 , 105.00
39.43 , 1793 , 28 , 152.00 , 4725.70 , 22.00 , 105.00
38.81 , 1838 , 28 , 153.00 , 4740.48 , 22.00 , 105.00
39.12 , 1798 , 28 , 153.00 , 4727.34 , 22.00 , 105.00
38.81 , 1775 , 29 , 153.00 , 4719.79 , 22.00 , 105.00
39.43 , 1832 , 28 , 153.00 , 4738.51 , 22.00 , 105.00
38.81 , 1792 , 29 , 152.00 , 4725.37 , 22.00 , 105.00
39.12 , 1841 , 28 , 152.00 , 4741.46 , 22.00 , 105.00
38.81 , 1796 , 28 , 153.00 , 4726.69 , 22.00 , 105.00
39.74 , 1778 , 28 , 153.00 , 4720.78 , 22.00 , 105.00
39.12 , 1829 , 28 , 152.00 , 4737.52 , 22.00 , 105.00
39.12 , 1794 , 28 , 152.00 , 4726.03 , 22.00 , 105.00
39.12 , 1774 , 29 , 152.00 , 4719.46 , 22.00 , 105.00
39.12 , 1833 , 29 , 152.00 , 4738.83 , 22.00 , 105.00
39.12 , 1792 , 28 , 153.00 , 4725.37 , 22.00 , 105.00
39.74 , 1775 , 29 , 153.00 , 4719.79 , 22.00 , 105.00
38.81 , 1828 , 28 , 152.00 , 4737.19 , 22.00 , 105.00
39.74 , 1793 , 28 , 152.00 , 4725.70 , 22.00 , 105.00
39.12 , 1838 , 29 , 153.00 , 4740.48 , 22.00 , 105.00
40.05 , 1735 , 28 , 153.00 , 4706.66 , 22.00 , 105.00
39.43 , 1807 , 28 , 159.00 , 4730.30 , 22.00 , 105.00
40.36 , 1720 , 28 , 159.00 , 4701.73 , 22.00 , 105.00
39.43 , 1798 , 29 , 156.00 , 4727.34 , 22.00 , 105.00
39.74 , 1778 , 28 , 156.00 , 4720.78 , 22.00 , 105.00
39.12 , 1765 , 29 , 153.00 , 4716.51 , 22.00 , 105.00
39.43 , 1827 , 28 , 153.00 , 4736.86 , 22.00 , 105.00
39.12 , 1789 , 29 , 153.00 , 4724.39 , 22.00 , 105.00
39.74 , 1773 , 28 , 153.00 , 4719.13 , 22.00 , 105.00
